CellarOutlets, 13.0,1.336329763E9,454055.0,456386.0
CellarOutlets, 13.0,1.336329764E9,452849.0,455129.0
CellarOutlets, 13.0,1.336329765E9,454431.0,456713.0
CellarOutlets, 13.0,1.336329766E9,452515.0,454782.0
CellarOutlets, 13.0,1.336329767E9,454117.0,456395.0
CellarOutlets, 13.0,1.336329768E9,452367.0,454672.0
CellarOutlets, 13.0,1.336329769E9,454125.0,456403.0
CellarOutlets, 13.0,1.33632977E9,452188.0,454466.0
CellarOutlets, 13.0,1.336329771E9,454512.0,456788.0
CellarOutlets, 13.0,1.336329772E9,452238.0,454498.0
CellarOutlets, 13.0,1.336329773E9,454227.0,456475.0
CellarOutlets, 13.0,1.336329774E9,451934.0,454254.0
CellarOutlets, 13.0,1.336329775E9,453548.0,455793.0
CellarOutlets, 13.0,1.336329776E9,451635.0,453875.0
CellarOutlets, 13.0,1.336329777E9,452.72,454973.0
CellarOutlets, 13.0,1.336329778E9,451212.0,453505.0
CellarOutlets, 13.0,1.336329826E9,449749.0,451999.0
CellarOutlets, 13.0,1.336329941E9,450261.0,452519.0
CellarOutlets, 13.0,1.336329946E9,455897.0,458181.0
CellarOutlets, 13.0,1.336329947E9,463905.0,466205.0
CellarOutlets, 13.0,1.336330008E9,389155.0,423236.0
CellarOutlets, 13.0,1.336330009E9,37984.0,48784.0
CellarOutlets, 13.0,1.336330016E9,39327.0,51051.0
CellarOutlets, 13.0,1.336330286E9,38353.0,49017.0
CellarOutlets, 13.0,1.336330502E9,36784.0,47.46
CounterOutlets1, 24.0,1.336328509E9,2.35,5971.0
CounterOutlets1, 24.0,1.336328533E9,3035.0,6122.0
CounterOutlets1, 24.0,1.336328534E9,1745.0,5707.0
CounterOutlets1, 24.0,1.336328535E9,2976.0,6119.0
CounterOutlets1, 24.0,1.336328536E9,1974.0,5802.0
CounterOutlets1, 24.0,1.336328538E9,1294.0,5574.0
CounterOutlets1, 24.0,1.33632855E9,2424.0,5956.0
CounterOutlets1, 24.0,1.336328551E9,1277.0,5552.0
CounterOutlets1, 24.0,1.336328552E9,2445.0,5953.0
CounterOutlets1, 24.0,1.336328553E9,1192.0,5517.0
CounterOutlets1, 24.0,1.336328556E9,2242.0,5907.0
CounterOutlets1, 24.0,1.336328557E9,1208.0,5.53
CounterOutlets1, 24.0,1.336328558E9,2276.0,5898.0
CounterOutlets1, 24.0,1.336328559E9,1.17,5536.0
CounterOutlets1, 24.0,1.33632856E9,2367.0,5952.0
CounterOutlets1, 24.0,1.336328561E9,1.29,5594.0
CounterOutlets1, 24.0,1.336328562E9,3086.0,6146.0
CounterOutlets1, 24.0,1.336328563E9,1567.0,5648.0
CounterOutlets1, 24.0,1.336328564E9,2768.0,6059.0
CounterOutlets1, 24.0,1.336328565E9,1.62,5688.0
CounterOutlets1, 24.0,1.336328566E9,2723.0,5975.0
CounterOutlets1, 24.0,1.336328567E9,1311.0,5517.0
CounterOutlets1, 24.0,1.336328581E9,3031.0,6133.0
CounterOutlets1, 24.0,1.336328582E9,1522.0,5612.0
CounterOutlets1, 24.0,1.336328587E9,2473.0,5961.0
CounterOutlets1, 24.0,1.336328588E9,1322.0,5515.0
CounterOutlets1, 24.0,1.336328589E9,2976.0,6.08
CounterOutlets1, 24.0,1.33632859E9,1316.0,5487.0
CounterOutlets1, 24.0,1.336328591E9,2991.0,6089.0
CounterOutlets1, 24.0,1.336328592E9,1533.0,5.62
CounterOutlets1, 24.0,1.336328593E9,2851.0,6046.0
CounterOutlets1, 24.0,1.336328594E9,1297.0,5491.0
CounterOutlets1, 24.0,1.336328595E9,2402.0,5893.0
CounterOutlets1, 24.0,1.336328596E9,1326.0,5512.0
CounterOutlets1, 24.0,1.336328612E9,2582.0,5941.0
CounterOutlets1, 24.0,1.336328613E9,1339.0,5524.0
CounterOutlets1, 24.0,1.336328614E9,2736.0,6017.0
CounterOutlets1, 24.0,1.336328615E9,1331.0,5.52
CounterOutlets1, 24.0,1.336328616E9,2936.0,6045.0
CounterOutlets1, 24.0,1.336328617E9,1359.0,5526.0
CounterOutlets1, 24.0,1.336328618E9,3209.0,6166.0
CounterOutlets1, 24.0,1.336328619E9,1364.0,5529.0
CounterOutlets1, 24.0,1.33632862E9,2715.0,6001.0
CounterOutlets1, 24.0,1.336328621E9,1308.0,5512.0
CounterOutlets1, 24.0,1.336328622E9,3571.0,6284.0
CounterOutlets1, 24.0,1.336328623E9,2021.0,5756.0
CounterOutlets1, 24.0,1.336328624E9,3304.0,6143.0
CounterOutlets1, 24.0,1.336328625E9,1836.0,5665.0
CounterOutlets1, 24.0,1.336328627E9,1438.0,5516.0
CounterOutlets1, 24.0,1.336328638E9,1894.0,5715.0
CounterOutlets1, 24.0,1.336328641E9,2725.0,5981.0
CounterOutlets1, 24.0,1.336328642E9,1468.0,5855.0
CounterOutlets1, 24.0,1.336328643E9,2975.0,6084.0
CounterOutlets1, 24.0,1.336328644E9,1378.0,5524.0
CounterOutlets1, 24.0,1.336328645E9,2887.0,6.06
CounterOutlets1, 24.0,1.336328646E9,1336.0,5501.0
CounterOutlets1, 24.0,1.336328647E9,2585.0,5936.0
CounterOutlets1, 24.0,1.336328648E9,1337.0,5498.0
CounterOutlets1, 24.0,1.336328649E9,2878.0,6054.0
CounterOutlets1, 24.0,1.33632865E9,1503.0,5556.0
CounterOutlets1, 24.0,1.336328651E9,3117.0,6138.0
CounterOutlets1, 24.0,1.336328652E9,1451.0,5573.0
CounterOutlets1, 24.0,1.336328653E9,2814.0,6019.0
CounterOutlets1, 24.0,1.336328654E9,1704.0,5.63
CounterOutlets1, 24.0,1.336328655E9,2836.0,6023.0
CounterOutlets1, 24.0,1.33632867E9,2956.0,6074.0
CounterOutlets1, 24.0,1.336328671E9,1669.0,5574.0
CounterOutlets1, 24.0,1.336328672E9,3062.0,6109.0
CounterOutlets1, 24.0,1.336328673E9,1353.0,5475.0
CounterOutlets1, 24.0,1.336328674E9,2936.0,6055.0
CounterOutlets1, 24.0,1.336328675E9,1633.0,5587.0
CounterOutlets1, 24.0,1.336328676E9,3.48,6209.0
CounterOutlets1, 24.0,1.336328677E9,1371.0,5501.0
CounterOutlets1, 24.0,1.336328678E9,3319.0,6.16
CounterOutlets1, 24.0,1.336328679E9,1305.0,5466.0
CounterOutlets1, 24.0,1.33632868E9,2852.0,5999.0
CounterOutlets1, 24.0,1.336328681E9,1725.0,5638.0
CounterOutlets1, 24.0,1.336328682E9,3306.0,6164.0
CounterOutlets1, 24.0,1.336328683E9,1871.0,5671.0
CounterOutlets1, 24.0,1.336328684E9,3206.0,6101.0
CounterOutlets1, 24.0,1.336328685E9,1849.0,5663.0
CounterOutlets1, 24.0,1.336328698E9,1545.0,5635.0
CounterOutlets1, 24.0,1.336328701E9,2679.0,5965.0
CounterOutlets1, 24.0,1.336328702E9,1228.0,5482.0
CounterOutlets1, 24.0,1.336328703E9,2714.0,5974.0
CounterOutlets1, 24.0,1.336328704E9,1198.0,5476.0
CounterOutlets1, 24.0,1.336328705E9,3186.0,6177.0
CounterOutlets1, 24.0,1.336328706E9,1213.0,5507.0
CounterOutlets1, 24.0,1.336328707E9,3089.0,6093.0
CounterOutlets1, 24.0,1.336328708E9,1485.0,5674.0
CounterOutlets1, 24.0,1.336328709E9,3186.0,6128.0
CounterOutlets1, 24.0,1.33632871E9,1197.0,5507.0
CounterOutlets1, 24.0,1.336328711E9,3005.0,6095.0
CounterOutlets1, 24.0,1.336328712E9,1581.0,5652.0
CounterOutlets1, 24.0,1.336328713E9,2668.0,5976.0
CounterOutlets1, 24.0,1.336328715E9,2874.0,6052.0
CounterOutlets1, 24.0,1.336328716E9,1853.0,5742.0
CounterOutlets1, 24.0,1.336328728E9,2656.0,5988.0
CounterOutlets1, 24.0,1.336328729E9,1495.0,5613.0
CounterOutlets1, 24.0,1.33632873E9,2678.0,6016.0
CounterOutlets1, 24.0,1.336328731E9,1288.0,5522.0
CounterOutlets1, 24.0,1.336328732E9,3129.0,6145.0
CounterOutlets1, 24.0,1.336328733E9,2022.0,5819.0
CounterOutlets1, 24.0,1.336328734E9,3483.0,6242.0
CounterOutlets1, 24.0,1.336328735E9,1365.0,5585.0
CounterOutlets1, 24.0,1.336328736E9,3129.0,6142.0
CounterOutlets1, 24.0,1.336328737E9,1217.0,5525.0
CounterOutlets1, 24.0,1.336328738E9,2687.0,6066.0
CounterOutlets1, 24.0,1.336328739E9,1195.0,5.53
CounterOutlets1, 24.0,1.33632874E9,2395.0,5931.0
CounterOutlets1, 24.0,1.336328741E9,1222.0,5535.0
CounterOutlets1, 24.0,1.336328742E9,3403.0,6212.0
CounterOutlets1, 24.0,1.336328743E9,2028.0,5794.0
CounterOutlets1, 24.0,1.336328745E9,1.88,5.77
CounterOutlets1, 24.0,1.336328759E9,3025.0,6129.0
CounterOutlets1, 24.0,1.33632876E9,1644.0,5692.0
CounterOutlets1, 24.0,1.336328761E9,3167.0,6154.0
CounterOutlets1, 24.0,1.336328762E9,1308.0,5527.0
CounterOutlets1, 24.0,1.336328763E9,2778.0,6031.0
CounterOutlets1, 24.0,1.336328764E9,1.2,5486.0
CounterOutlets1, 24.0,1.336328765E9,2559.0,5984.0
CounterOutlets1, 24.0,1.336328766E9,1188.0,5.51
CounterOutlets1, 24.0,1.336328767E9,2812.0,6065.0
CounterOutlets1, 24.0,1.336328768E9,1209.0,5524.0
CounterOutlets1, 24.0,1.336328769E9,2616.0,5965.0
CounterOutlets1, 24.0,1.33632877E9,1202.0,5.5
CounterOutlets1, 24.0,1.336328771E9,2451.0,5913.0
CounterOutlets1, 24.0,1.336328773E9,2875.0,6051.0
CounterOutlets1, 24.0,1.336328775E9,3106.0,6723.0
CounterOutlets1, 24.0,1.336328787E9,1526.0,5593.0
CounterOutlets1, 24.0,1.336328788E9,2763.0,6031.0
CounterOutlets1, 24.0,1.336328789E9,1552.0,5581.0
CounterOutlets1, 24.0,1.33632879E9,3238.0,6174.0
CounterOutlets1, 24.0,1.336328791E9,1521.0,5568.0
CounterOutlets1, 24.0,1.336328792E9,3147.0,6109.0
CounterOutlets1, 24.0,1.336328793E9,1.2,5502.0
CounterOutlets1, 24.0,1.336328794E9,2646.0,5967.0
CounterOutlets1, 24.0,1.336328795E9,1215.0,5523.0
CounterOutlets1, 24.0,1.336328796E9,3233.0,6168.0
CounterOutlets1, 24.0,1.336328797E9,1.52,5613.0
CounterOutlets1, 24.0,1.336328798E9,3111.0,6117.0
CounterOutlets1, 24.0,1.336328799E9,1506.0,5599.0
CounterOutlets1, 24.0,1.3363288E9,2909.0,6055.0
CounterOutlets1, 24.0,1.336328801E9,1366.0,5561.0
CounterOutlets1, 24.0,1.336328802E9,2.53,5948.0
CounterOutlets1, 24.0,1.336328803E9,1466.0,5613.0
CounterOutlets1, 24.0,1.336328818E9,1229.0,5497.0
CounterOutlets1, 24.0,1.336328819E9,2926.0,6087.0
CounterOutlets1, 24.0,1.33632882E9,1824.0,5745.0
CounterOutlets1, 24.0,1.336328821E9,3418.0,6226.0
CounterOutlets1, 24.0,1.336328822E9,1492.0,5586.0
CounterOutlets1, 24.0,1.336328823E9,3128.0,6132.0
CounterOutlets1, 24.0,1.336328824E9,1198.0,5479.0
CounterOutlets1, 24.0,1.336328825E9,2973.0,6092.0
CounterOutlets1, 24.0,1.336328826E9,1206.0,5.48
CounterOutlets1, 24.0,1.336328827E9,2615.0,5961.0
CounterOutlets1, 24.0,1.336328828E9,1196.0,5515.0
CounterOutlets1, 24.0,1.336328829E9,2561.0,5932.0
CounterOutlets1, 24.0,1.33632883E9,1371.0,5571.0
CounterOutlets1, 24.0,1.336328831E9,2604.0,5943.0
CounterOutlets1, 24.0,1.336328832E9,1494.0,5577.0
CounterOutlets1, 24.0,1.336328833E9,2659.0,5969.0
CounterOutlets1, 24.0,1.336328847E9,1488.0,5584.0
CounterOutlets1, 24.0,1.336328848E9,2579.0,5973.0
CounterOutlets1, 24.0,1.336328849E9,1395.0,5.61
CounterOutlets1, 24.0,1.33632885E9,2947.0,6078.0
CounterOutlets1, 24.0,1.336328851E9,1438.0,5578.0
CounterOutlets1, 24.0,1.336328852E9,3.24,6179.0
CounterOutlets1, 24.0,1.336328853E9,1342.0,5532.0
CounterOutlets1, 24.0,1.336328854E9,3127.0,6111.0
CounterOutlets1, 24.0,1.336328855E9,1193.0,5495.0
CounterOutlets1, 24.0,1.336328856E9,3144.0,6141.0
CounterOutlets1, 24.0,1.336328857E9,1211.0,5524.0
CounterOutlets1, 24.0,1.336328858E9,2895.0,6086.0
CounterOutlets1, 24.0,1.336328859E9,1369.0,5568.0
CounterOutlets1, 24.0,1.33632886E9,2876.0,6072.0
CounterOutlets1, 24.0,1.336328861E9,1804.0,5.7
CounterOutlets1, 24.0,1.336328862E9,2881.0,6.05
CounterOutlets1, 24.0,1.336328876E9,1477.0,5496.0
CounterOutlets1, 24.0,1.336328877E9,2767.0,5997.0
CounterOutlets1, 24.0,1.336328878E9,1474.0,5494.0
CounterOutlets1, 24.0,1.336328879E9,3.13,6104.0
CounterOutlets1, 24.0,1.33632888E9,1631.0,5.57
CounterOutlets1, 24.0,1.336328881E9,2763.0,5956.0
CounterOutlets1, 24.0,1.336328882E9,1317.0,5449.0
CounterOutlets1, 24.0,1.336328883E9,2958.0,6069.0
CounterOutlets1, 24.0,1.336328884E9,1327.0,5473.0
CounterOutlets1, 24.0,1.336328885E9,3489.0,6.23
CounterOutlets1, 24.0,1.336328886E9,1.38,5513.0
CounterOutlets1, 24.0,1.336328887E9,3.26,6134.0
CounterOutlets1, 24.0,1.336328888E9,1555.0,5549.0
CounterOutlets1, 24.0,1.336328889E9,3239.0,6124.0
CounterOutlets1, 24.0,1.33632889E9,1594.0,5582.0
CounterOutlets1, 24.0,1.336328891E9,2842.0,5968.0
CounterOutlets1, 24.0,1.336328892E9,1715.0,5641.0
CounterOutlets1, 24.0,1.336328907E9,1929.0,5.68
CounterOutlets1, 24.0,1.336328908E9,3042.0,6091.0
CounterOutlets1, 24.0,1.336328909E9,1782.0,5629.0
CounterOutlets1, 24.0,1.33632891E9,3204.0,6135.0
CounterOutlets1, 24.0,1.336328911E9,1492.0,5516.0
CounterOutlets1, 24.0,1.336328912E9,3182.0,6132.0
CounterOutlets1, 24.0,1.336328913E9,1592.0,5.53
CounterOutlets1, 24.0,1.336328914E9,3267.0,6161.0
CounterOutlets1, 24.0,1.336328915E9,1334.0,5471.0
CounterOutlets1, 24.0,1.336328916E9,3.39,6178.0
CounterOutlets1, 24.0,1.336328917E9,1295.0,5449.0
CounterOutlets1, 24.0,1.336328918E9,2439.0,5861.0
CounterOutlets1, 24.0,1.336328919E9,1334.0,5448.0
CounterOutlets1, 24.0,1.33632892E9,2376.0,5845.0
CounterOutlets1, 24.0,1.336328922E9,3318.0,6118.0
CounterOutlets1, 24.0,1.336328923E9,2.27,5.84
CounterOutlets1, 24.0,1.336328938E9,1679.0,5585.0
CounterOutlets1, 24.0,1.336328939E9,3195.0,6154.0
CounterOutlets1, 24.0,1.33632894E9,1826.0,5625.0
CounterOutlets1, 24.0,1.336328941E9,3209.0,6124.0
CounterOutlets1, 24.0,1.336328942E9,1.48,5505.0
CounterOutlets1, 24.0,1.336328943E9,2737.0,5.98
CounterOutlets1, 24.0,1.336328944E9,1338.0,5458.0
CounterOutlets1, 24.0,1.336328945E9,2631.0,5922.0
CounterOutlets1, 24.0,1.336328946E9,1337.0,5481.0
CounterOutlets1, 24.0,1.336328947E9,3042.0,6067.0
CounterOutlets1, 24.0,1.336328948E9,1664.0,5594.0
CounterOutlets1, 24.0,1.336328949E9,3433.0,6188.0
CounterOutlets1, 24.0,1.33632895E9,1743.0,5642.0
CounterOutlets1, 24.0,1.336328951E9,3072.0,6064.0
CounterOutlets1, 24.0,1.336328952E9,1684.0,5606.0
CounterOutlets1, 24.0,1.336328954E9,1.52,5525.0
CounterOutlets1, 24.0,1.336328955E9,2522.0,5856.0
CounterOutlets1, 24.0,1.336328967E9,1503.0,5523.0
CounterOutlets1, 24.0,1.33632897E9,3138.0,6087.0
CounterOutlets1, 24.0,1.336328971E9,1831.0,5.63
CounterOutlets1, 24.0,1.336328972E9,3207.0,6146.0
CounterOutlets1, 24.0,1.336328973E9,1545.0,5546.0
CounterOutlets1, 24.0,1.336328974E9,3188.0,6.1
CounterOutlets1, 24.0,1.336328975E9,1.3,5.47
CounterOutlets1, 24.0,1.336328976E9,3334.0,6156.0
CounterOutlets1, 24.0,1.336328977E9,1.32,5483.0
CounterOutlets1, 24.0,1.336328978E9,3198.0,6117.0
CounterOutlets1, 24.0,1.336328979E9,1341.0,5456.0
CounterOutlets1, 24.0,1.33632898E9,3123.0,6068.0
CounterOutlets1, 24.0,1.336328981E9,1.38,5454.0
CounterOutlets1, 24.0,1.336328982E9,2781.0,5994.0
CounterOutlets1, 24.0,1.336328983E9,1459.0,5.5
CounterOutlets1, 24.0,1.336328984E9,2488.0,5853.0
CounterOutlets1, 24.0,1.336328998E9,1414.0,5559.0
CounterOutlets1, 24.0,1.336328999E9,2482.0,5905.0
CounterOutlets1, 24.0,1.336329E9,1305.0,5558.0
CounterOutlets1, 24.0,1.336329001E9,2735.0,6007.0
CounterOutlets1, 24.0,1.336329002E9,1192.0,5467.0
CounterOutlets1, 24.0,1.336329003E9,3323.0,6178.0
CounterOutlets1, 24.0,1.336329004E9,1.74,5698.0
CounterOutlets1, 24.0,1.336329005E9,3441.0,6208.0
CounterOutlets1, 24.0,1.336329006E9,1332.0,5539.0
CounterOutlets1, 24.0,1.336329007E9,3364.0,6194.0
CounterOutlets1, 24.0,1.336329008E9,1243.0,5496.0
CounterOutlets1, 24.0,1.336329009E9,2972.0,6077.0
CounterOutlets1, 24.0,1.33632901E9,1.19,5.5
CounterOutlets1, 24.0,1.336329011E9,2815.0,6028.0
CounterOutlets1, 24.0,1.336329012E9,1313.0,5562.0
CounterOutlets1, 24.0,1.336329013E9,2637.0,5964.0
CounterOutlets1, 24.0,1.336329014E9,1374.0,5532.0
CounterOutlets1, 24.0,1.336329015E9,2551.0,5933.0
CounterOutlets1, 24.0,1.336329029E9,1646.0,5609.0
CounterOutlets1, 24.0,1.33632903E9,2.67,6004.0
CounterOutlets1, 24.0,1.336329031E9,1629.0,5623.0
CounterOutlets1, 24.0,1.336329032E9,2883.0,6059.0
CounterOutlets1, 24.0,1.336329033E9,1224.0,5522.0
CounterOutlets1, 24.0,1.336329034E9,3007.0,6097.0
CounterOutlets1, 24.0,1.336329035E9,1249.0,5515.0
CounterOutlets1, 24.0,1.336329036E9,3156.0,6179.0
CounterOutlets1, 24.0,1.336329037E9,1225.0,5524.0
CounterOutlets1, 24.0,1.336329038E9,3097.0,6149.0
CounterOutlets1, 24.0,1.336329039E9,1.22,5513.0
CounterOutlets1, 24.0,1.33632904E9,3141.0,6155.0
